File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
106_AmphBract_1.tiff,roi_3,180,208,8819.741443,0.023583,119856.113987,22.951766,12.904318,132.037376,12112.232808,7781466.797548,648870.251793,0.265,0,1095.827857,7723.913586,0,4002.063644,202539.752352,0,12572.853743,636297.398049,0,12433.886317,7769032.911231
BU107_SorgNuta_11c.tiff,Full,78,48,1583.080564,0.030321,15261.426065,13.301297,10.918244,39.789849,2342.580357,331939.518282,66711.906929,0.218,155.589859,224.422606,1203.068099,300.302615,844.786415,20089.970472,943.428488,2653.974796,63114.503646,455.225752,2560.440346,328923.852185
BU107_SorgNuta_2.tiff,Full,145,251,5914.698566,0.042437,30708.183417,7.765247,5.790274,35.901773,8844.922269,460120.940988,143652.075718,0.208,1236.856462,1476.617931,3201.224172,2387.245755,5288.479157,38050.15096,7499.753728,16614.247267,119538.074723,3618.802141,15338.454289,441163.684558
BU107_SorgNuta_3.tiff,Full,100,126,3247.666887,0.038797,18746.399296,8.135978,6.959043,39.602159,4966.409396,265465.365326,83533.9673,0.165,659.813996,673.073833,1914.779058,1273.501177,2408.386474,22907.799973,4000.821941,7566.169253,71966.976106,1930.487791,6975.97005,256558.907485
BU107_SorgNuta_5.tiff,Full,1383,953,24610.685085,0.038723,247231.004483,15.108519,9.650456,75.372467,33541.835293,8823557.702431,1224079.869716,0.853,2101.626576,3954.621201,18554.437309,4056.330929,14635.694945,370904.228337,12743.339449,45992.476323,1165344.053944,6148.951786,43721.911912,8773686.838733
BU108_AmphBract_1 1.tiff,Full,424,500,20397.209274,0.024513,207249.737565,15.643935,10.393859,114.267268,30326.535172,7979718.798288,1017096.225941,0.492,465.582138,2804.8177,17126.809436,890.713528,10612.983942,312223.823013,2798.259075,33341.672386,980956.29448,1350.223794,32245.568346,7946123.006149
BU108_AmphBract_1.tiff,Full,737,681,23940.906124,0.028445,253189.545031,17.66079,11.580547,132.952318,32924.717462,13125714.186234,1366126.284337,0.713,844.686373,2987.246618,20108.973133,1628.459097,11221.074555,421999.334277,5115.955137,35260.320815,1325750.008385,2468.564979,33940.533091,13089305.088164
BU108_AmphBract_1 1.tiff,Full,433,509,22857.850118,0.022268,257423.632579,17.461974,11.58198,127.329148,33811.299965,11148256.306712,1273066.766947,0.486,4.562366,3663.671839,19189.615914,0,14367.044086,390832.566025,0,45135.400155,1227931.366792,0,46728.877254,11101527.429458
BU108_AmphBract_1.tiff,Full,758,766,27307.646174,0.028051,314687.346649,19.603954,12.904318,148.150085,36795.163049,18486278.446994,1732593.082249,0.799,0,4440.244439,22867.401735,0,16602.261568,534855.046577,0,52167.818463,1680425.263786,0,52482.107852,18433796.339142
BU108_AmphBract_2 1.tiff,Full,689,760,30067.883673,0.025276,372334.985134,16.971852,14.427466,61.587242,44178.892981,9978590.914721,1636244.825184,0.837,0,3098.844735,26969.038938,0,11737.010534,508936.417132,0,36872.906069,1599371.919115,0,37519.12702,9941071.787702
BU108_AmphBract_2.tiff,Full,468,556,17783.003624,0.031266,242670.296201,18.285794,15.207885,63.836898,25197.822707,6906774.658929,1048088.425049,0.9,0,2091.979165,15691.02446,0,7918.931286,325622.195095,0,24888.331841,1023200.093208,0,25308.192696,6881466.466233
BU108_AmphBract_3 1.tiff,Full,258,302,12142.158381,0.024872,154342.24014,15.721259,17.205758,44.286031,19303.543929,3053225.414196,610288.751206,1.086,0,1578.355561,10563.802821,0,5132.948202,189085.474466,0,16125.632363,594163.118842,0,14646.307223,3038579.106973
BU108_AmphBract_3.tiff,Full,394,428,14408.361206,0.029705,167424.580197,15.580125,15.207885,59.330248,21526.115541,3878603.6424290002,717735.953828,0.949,0,2517.958224,11890.402982,0,8560.440829,219870.893434,0,26893.418021,690842.535807,0,25222.272842,3853381.369587
BU108_AmphBract_4 1.tiff,Full,236,286,13808.050407,0.020713,177681.837892,15.522656,15.055038,44.75358,22919.230667,3460125.788249,681929.74076,0.775,0,1533.483028,12274.567379,0,5730.257019,211306.828858,0,18012.408842,663917.331918,0,18182.040481,3441943.747768
BU108_AmphBract_4.tiff,Full,728,834,33983.942707,0.024541,366034.924263,13.834615,10.966562,52.725541,54287.784287,7617255.317071,1496137.145765,2.286,0,5565.088469,28418.854238,0,20909.229196,455235.089967,0,65698.556325,1430438.58944,0,66580.721589,7550674.595482
BU108_AndrGera_10.tiff,Full,158,110,3791.901521,0.029009,41641.922164,14.116823,17.205758,34.005864,5788.603725,819728.232301,171307.455418,0.174,0,912.608338,2879.2931830000002,0,2856.950534,51671.906102,0,8975.37481,162332.080608,0,7833.86169,811894.370611
BU108_AndrGera_3.tiff,Full,198,266,6741.679577,0.039456,46974.077207,10.756445,8.602879,41.36992,9380.141417,931717.777317,227451.745589,0.222,0,2289.858492,4451.821084,0,7452.110745,64893.457619,0,23411.49637,204040.249219,0,21140.349202,910577.428115
BU108_AndrGera_5.tiff,Full,255,231,6390.717031,0.036146,35099.017538,8.405224,6.452159,42.364266,9748.146011,614865.063207,170027.508332,0.204,0,2790.506786,3600.210245,0,9114.701675,45006.735151,0,28634.67982,141392.828511,0,25840.417128,589024.646079
BU108_AndrGera_7.tiff,Full,100,82,3005.826572,0.02728,27119.865554,11.419989,12.540743,34.745941,4805.769576,389837.788435,109751.120885,0.184,0,507.158333,2498.66824,0,1762.851673,33172.015124,0,5538.161865,104212.959019,0,5271.356319,384566.432116
BU110_PoaPrat_1.tiff,Full,2718,2668,70217.889644,0.037996,503855.694201,11.290727,6.801173,68.95732,98795.006285,13607695.910077,2551224.128194,1.011,0,27831.457303,42386.432342,0,94621.810998,717152.911368,0,297295.680253,2253928.447941,0,277462.410008,13330233.500068
BU110_PoaPrat_3c.tiff,Full,307,261,6498.682152,0.040162,40043.77897,8.878036,6.452159,34.005864,9726.583183,647348.9697,184038.533484,0.204,0,2885.349181,3613.332972,0,9107.201242,49474.083405,0,28611.116515,155427.416969,0,25144.725107,622204.244593
BU110_PoaPrat_3f.tiff,Full,176,174,3391.616656,0.051303,15240.180289,6.455054,4.809156,20.289849,5153.288952,153883.05571,68892.567933,0.109,0,1712.158725,1679.457931,0,5311.038907,16596.297157,0,16701.367789,52191.200144,0,14437.002412,139446.053297
BU111_AmphBract_1.tiff,Full,70,58,2228.987615,0.026021,20715.728788,11.207993,10.753599,38.77265,3748.114279,288907.262872,80056.652487,0.135,0,191.179354,2037.808261,0,701.469645,24781.354296,0,2203.731884,77852.920603,0,2183.907561,286723.355311
