File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
BU107_SorgNuta_12b.tiff,Full,359,365,224.293262,1.627334,51.811744,0.512979,0.34912,2.584985,220.694831,91.675574,380.905357,0.09,219.96109,4.332172,0,111.510247,9.429509,0,350.645048,30.260309,0,74.771242,16.904332,0
BU107_SorgNuta_12c.tiff,Full,239,177,116.717025,1.516488,31.381721,0.442054,0.49373,0.931414,129.810036,24.635984,170.928065,0.077,116.717025,0,0,54.282013,0,0,170.928065,0,0,24.635984,0,0
BU107_SorgNuta_12d.tiff,Full,721,777,359.993252,2.158374,67.470341,0.31278,0.254022,1.500427,449.190673,43.550171,369.631819,0.136,359.993252,0,0,117.512541,0,0,369.631819,0,0,43.550171,0,0
BU107_SorgNuta_12e.tiff,Full,286,443,222.779617,1.988512,49.006604,0.504177,0.338696,2.091294,206.101544,90.439312,374.392375,0.088,222.226227,0.55339,0,117.990053,1.134167,0,370.829283,3.563092,0,88.613376,1.825936,0
BU107_SorgNuta_12f.tiff,Full,211,319,123.119632,2.590976,21.177463,0.305493,0.254022,1.113713,140.508496,15.003057,123.807974,0.055,123.119632,0,0,39.344252,0,0,123.807974,0,0,15.003057,0,0
BU107_SorgNuta_13a.tiff,Full,325,445,222.73388,1.9979,43.073688,0.400833,0.267763,1.611033,232.884665,49.489086,290.237461,0.046,222.73388,0,0,92.240879,0,0,290.237461,0,0,49.489086,0,0
BU107_SorgNuta_13b.tiff,Full,162,174,113.081935,1.538707,33.901866,0.557069,0.56801,1.365327,103.388222,38.835438,208.249855,0.038,113.081935,0,0,66.176448,0,0,208.249855,0,0,38.835438,0,0
BU107_SorgNuta_13c.tiff,Full,378,610,341.161191,1.788011,88.038381,0.560635,0.378674,2.012678,305.621752,152.539812,626.624594,0.086,341.016644,0.144548,0,198.886452,0.290381,0,625.712335,0.912258,0,152.081654,0.458158,0
BU107_SorgNuta_13d.tiff,Full,196,246,177.519546,1.385763,64.460865,0.680682,0.682664,1.949342,164.620042,96.252502,393.099359,0.079,177.519546,0,0,124.967189,0,0,393.099359,0,0,96.252502,0,0
BU107_SorgNuta_13e.tiff,Full,377,389,186.30759,2.087945,32.501984,0.274425,0.239494,1.033578,253.191898,16.753972,166.421308,0.062,186.30759,0,0,52.932398,0,0,166.421308,0,0,16.753972,0,0
BU107_SorgNuta_13f.tiff,Full,211,215,170.894554,1.258086,60.89036,0.6974,0.682664,1.617695,156.680929,97.065139,388.680596,0.087,170.894554,0,0,123.666984,0,0,388.680596,0,0,97.065139,0,0
BU107_SorgNuta_13g.tiff,Full,81,79,47.473969,1.66407,12.862419,0.424831,0.49373,0.84674,54.461123,8.424981,66.130343,0.044,47.473969,0,0,21.041926,0,0,66.130343,0,0,8.424981,0,0
BU107_SorgNuta_14.tiff,Full,375,721,429.051578,1.680451,110.949116,0.830612,0.598736,3.856155,238.459831,431.185473,1170.984503,0.079,393.81975,35.231827,0,284.614139,87.834139,0,894.718623,276.26588,0,253.434541,177.750931,0
BU108_AmphBract_1 1.tiff,Full,3168,6076,2734.701672,2.221815,631.274821,0.716678,0.378674,7.854626,2058.591826,3438.616031,6822.195381,1.087,2494.489556,207.868445,32.343671,1367.656736,603.229844,198.537427,4301.951669,1895.486021,624.757691,1000.830434,1461.682954,976.102642
BU108_AmphBract_1.tiff,Full,3618,6384,2872.641518,2.222345,641.335684,0.665545,0.378674,7.468612,2148.400961,3103.020749,6601.753018,1.94,2676.860269,166.77597,29.005279,1421.037172,502.492636,175.598143,4471.468007,1578.627175,551.657836,981.403699,1275.527262,846.089788
BU108_AmphBract_2 1.tiff,Full,2379,3482,2057.389678,1.692436,574.793818,0.546361,0.431754,2.361782,2001.820227,799.387446,3705.100915,1.937,2049.282979,8.106699,0,1161.318526,17.213031,0,3651.024582,54.076333,0,770.622334,28.765112,0
BU108_AmphBract_2.tiff,Full,1827,3116,1680.370505,1.854353,454.506184,0.660653,0.49373,3.161415,1234.267978,1017.147521,3678.138073,1.136,1640.562241,39.808265,0,1077.208542,92.675707,0,3386.988753,291.14932,0,845.244472,171.903049,0
BU108_AmphBract_3 1.tiff,Full,1171,1571,969.893115,1.619766,286.088441,0.589596,0.535525,2.608454,845.18127,401.971965,1870.023121,1.246,963.585632,6.307483,0,581.229012,13.710862,0,1826.949178,43.073943,0,378.449394,23.522571,0
BU108_AmphBract_3.tiff,Full,1473,2877,1377.258229,2.088933,330.364844,0.568473,0.455983,4.169711,1076.212148,654.64141,2594.26548,1.169,1352.357663,24.900566,0,757.063704,67.760175,0,2381.39061,212.874869,0,503.466473,151.174937,0
BU108_AmphBract_4 1.tiff,Full,1176,1468,992.395464,1.479249,316.597252,0.588545,0.515052,1.976735,968.099224,392.85038,1904.185543,0.75,992.395464,0,0,605.861298,0,0,1904.185543,0,0,392.85038,0,0
BU108_AmphBract_4.tiff,Full,3398,4863,2720.001748,1.787866,693.652891,0.529152,0.42337,2.384442,2514.433846,989.098039,4714.983452,2.36,2714.516205,5.485544,0,1486.955122,11.80236,0,4677.589703,37.393749,0,968.754779,20.34326,0
BU108_AmphBract_5.tiff,Full,428,408,315.187333,1.294468,100.619389,0.501067,0.455983,1.524132,392.163925,87.60541,514.554131,0.701,315.187333,0,0,163.586552,0,0,514.554131,0,0,87.60541,0,0
BU108_AmphBract_6.tiff,Full,1034,1322,916.34941,1.442681,269.65731,0.769018,0.682664,3.06936,621.057658,665.42113,2307.583154,0.865,900.460911,15.8885,0,695.353557,37.952228,0,2188.071159,119.511995,0,592.652986,72.768144,0
BU108_AmphBract_7.tiff,Full,373,378,268.415557,1.408264,85.808608,0.61064,0.542178,1.439458,246.924989,111.707656,535.467775,0.737,268.415557,0,0,170.177015,0,0,535.467775,0,0,111.707656,0,0
BU108_AmphBract_9.tiff,Full,325,393,246.574686,1.593838,68.429286,0.65115,0.56801,1.893368,177.259809,126.218997,519.016061,0.746,246.574686,0,0,165.029967,0,0,519.016061,0,0,126.218997,0,0
BU108_AmphBract_10a.tiff,Full,138,214,126.990957,1.685159,37.060113,0.62211,0.644858,1.910333,107.2442,58.235399,257.970512,0.093,126.990957,0,0,82.066953,0,0,257.970512,0,0,58.235399,0,0
BU108_AmphBract_10b.tiff,Full,158,194,138.953885,1.396147,41.792106,0.753094,0.682664,2.067156,93.128265,95.983044,343.956985,0.11,138.569843,0.384042,0,108.534648,0.784852,0,341.4913,2.465685,0,94.723183,1.259861,0
BU108_AmphBract_10c.tiff,Full,85,261,84.518079,3.088097,13.98806,0.350142,0.305296,1.129692,73.253944,12.282381,95.780028,0.016,84.518079,0,0,30.385939,0,0,95.780028,0,0,12.282381,0,0
BU108_AmphBract_10d.tiff,Full,319,571,280.360182,2.036666,57.612021,0.515591,0.267763,3.573404,272.415442,165.954646,485.052778,0.045,263.966647,16.393535,0,110.15946,44.18906,0,346.22875,138.824028,0,69.388521,96.566125,0
BU108_AndrGera_1.tiff,Full,503,613,427.860906,1.432709,128.444945,0.573937,0.42337,2.196634,453.759846,192.395702,811.512693,0.144,426.302947,1.557959,0,254.981638,3.250313,0,801.301534,10.21116,0,187.066441,5.329262,0
BU108_AndrGera_2.tiff,Full,680,991,483.054987,2.051526,94.779679,0.39073,0.254022,1.902812,534.827139,107.665281,612.479965,0.155,483.054987,0,0,194.641078,0,0,612.479965,0,0,107.665281,0,0
BU108_AndrGera_3.tiff,Full,559,857,451.431473,1.898406,88.443468,0.430871,0.338696,1.902812,435.794857,110.146765,627.593425,0.223,451.431473,0,0,199.300527,0,0,627.593425,0,0,110.146765,0,0
BU108_AndrGera_4.tiff,Full,734,1526,662.428335,2.303645,157.358501,0.649213,0.378674,6.155049,491.18246,639.88394,1452.628224,0.176,623.862158,33.141754,5.424424,325.925163,105.447907,30.365183,1025.958819,331.274369,95.395036,223.070347,282.835952,133.977641
BU108_AndrGera_5.tiff,Full,519,718,352.657734,2.035968,53.527092,0.277756,0.189337,1.533512,452.402267,36.277307,313.877277,0.142,352.657734,0,0,99.689685,0,0,313.877277,0,0,36.277307,0,0
BU108_AndrGera_6.tiff,Full,622,833,610.965714,1.363415,141.517077,0.82416,0.598736,2.804487,349.739755,550.969963,1640.522161,0.175,578.741363,32.224351,0,447.765519,73.641763,0,1407.614081,232.908079,0,415.771285,135.198679,0
BU108_AndrGera_7.tiff,Full,410,492,255.386586,1.926491,56.332232,0.437047,0.42337,1.545156,237.237685,55.608506,365.939633,0.165,255.386586,0,0,116.156403,0,0,365.939633,0,0,55.608506,0,0
BU108_AndrGera_8.tiff,Full,600,794,324.54123,2.44653,55.439606,0.342551,0.305296,1.295263,310.808016,42.905047,363.105505,0.171,324.54123,0,0,115.117268,0,0,363.105505,0,0,42.905047,0,0
BU108_AndrGera_9.tiff,Full,426,563,274.303107,2.052474,52.100324,0.440199,0.359241,1.32265,226.190006,64.228778,394.320829,0.141,274.303107,0,0,125.14469,0,0,394.320829,0,0,64.228778,0,0
BU108_AndrGera_10.tiff,Full,630,765,436.826918,1.751266,86.706611,0.539073,0.455983,1.561312,308.948411,151.950391,764.501941,0.101,436.826918,0,0,242.561448,0,0,764.501941,0,0,151.950391,0,0
BU108_AndrGera_11.tiff,Full,497,632,369.502787,1.710407,73.578914,0.448107,0.338696,1.575028,363.539981,96.939817,534.274197,0.112,369.502787,0,0,169.772853,0,0,534.274197,0,0,96.939817,0,0
BU110_PoaPrat_1.tiff,Full,5558,6914,3915.093056,1.765986,763.930164,0.392098,0.254022,2.637157,4529.821971,957.907262,5031.438228,2.112,3907.355871,7.737185,0,1582.613722,16.887824,0,4978.383563,53.054665,0,928.771598,29.135664,0
BU110_PoaPrat_2a.tiff,Full,1544,2784,1433.666927,1.941874,318.943532,0.586444,0.305296,4.445184,1279.78898,983.057387,2815.028076,0.698,1340.806608,92.86032,0,653.669622,241.350834,0,2056.529443,758.498633,0,469.957592,513.099794,0
BU110_PoaPrat_2b.tiff,Full,278,504,326.843733,1.542021,70.013787,1.415999,0.535525,6.695674,189.366179,1394.515565,1613.102045,0.171,224.570624,81.54564,20.727469,124.621061,268.930274,119.59009,392.008702,845.389995,375.703349,105.902575,742.822342,545.790648
BU110_PoaPrat_2c.tiff,Full,353,536,276.5689,1.938034,54.19208,0.822055,0.34912,3.968854,190.642307,389.662095,799.341029,0.148,231.334877,45.234023,0,128.225922,126.099346,0,403.188249,396.152779,0,103.408988,286.253107,0
BU110_PoaPrat_2d.tiff,Full,180,212,165.398221,1.281755,31.476719,0.335583,0.239494,1.176329,213.960009,25.60743,180.353169,0.117,165.398221,0,0,57.284191,0,0,180.353169,0,0,25.60743,0,0
BU110_PoaPrat_2e.tiff,Full,469,894,457.057273,1.955991,104.72045,0.61289,0.431754,2.424695,332.522909,247.844765,923.010422,0.099,448.443776,8.613497,0,274.691365,18.641851,0,864.44532,58.565102,0,216.075761,31.769004,0
BU110_PoaPrat_2f.tiff,Full,246,370,197.00824,1.878094,43.898202,0.464015,0.34912,1.500427,185.658701,54.698645,298.755927,0.062,197.00824,0,0,94.884085,0,0,298.755927,0,0,54.698645,0,0
BU110_PoaPrat_3a.tiff,Full,226,298,164.144881,1.815469,36.551065,0.424254,0.34912,1.439458,171.437421,35.551688,226.963173,0.059,164.144881,0,0,72.224343,0,0,226.963173,0,0,35.551688,0,0
BU110_PoaPrat_3b.tiff,Full,134,344,160.369535,2.145046,33.095276,0.435336,0.305296,2.461379,155.423458,47.545129,226.001559,0.035,158.064038,2.305497,0,66.690427,5.170292,0,209.758608,16.242951,0,38.407649,9.13748,0
BU110_PoaPrat_3c.tiff,Full,715,977,511.311784,1.910772,102.876048,0.461114,0.305296,2.137075,485.79822,157.724584,774.965518,0.213,510.391889,0.919895,0,244.355511,1.905653,0,768.978733,5.986785,0,154.623045,3.101539,0
BU110_PoaPrat_3d.tiff,Full,463,681,390.993053,1.741719,70.058598,0.41242,0.254022,1.954851,403.171796,105.08103,530.056827,0.164,390.993053,0,0,168.511906,0,0,530.056827,0,0,105.08103,0,0
BU110_PoaPrat_3e.tiff,Full,220,273,154.315344,1.769105,39.496014,0.548985,0.431754,1.670032,135.886196,59.633366,280.502133,0.041,154.315344,0,0,89.240748,0,0,280.502133,0,0,59.633366,0,0
BU110_PoaPrat_3f.tiff,Full,272,408,215.71621,1.891374,43.690281,0.414122,0.267763,1.611033,221.814678,50.695276,290.287001,0.043,215.71621,0,0,92.232624,0,0,290.287001,0,0,50.695276,0,0
BU110_PoaPrat_3g.tiff,Full,172,248,124.691514,1.988908,25.877193,0.379604,0.338696,1.357428,137.344865,21.035062,152.924268,0.039,124.691514,0,0,48.606917,0,0,152.924268,0,0,21.035062,0,0
BU110_PoaPrat_3h.tiff,Full,901,1807,850.28797,2.125162,166.360043,0.51371,0.305296,2.709568,713.440199,366.138397,1434.906987,0.28,831.710964,18.577006,0,414.196298,42.060181,0,1302.771031,132.135956,0,290.911152,75.227246,0
BU110_PoaPrat_3i.tiff,Full,422,564,389.215238,1.44907,73.978624,0.397764,0.254022,2.461379,459.415578,99.033221,503.357291,0.269,385.629358,3.58588,0,152.330902,7.770753,0,478.94475,24.412541,0,85.767986,13.265235,0
BU110_PoaPrat_3j.tiff,Full,684,966,513.110572,1.882635,107.530968,0.399949,0.267763,1.617695,562.261996,109.345041,666.795679,0.26,513.110572,0,0,212.059263,0,0,666.795679,0,0,109.345041,0,0
BU110_PoaPrat_3k.tiff,Full,220,374,179.376873,2.084996,39.960251,0.386056,0.338696,1.524132,200.094372,32.777154,227.757055,0.071,179.376873,0,0,72.350609,0,0,227.757055,0,0,32.777154,0,0
BU110_PoaPrat_4a.tiff,Full,123,183,113.732764,1.609035,28.954782,0.620372,0.378674,2.658818,93.557955,65.644043,233.333477,0.023,110.740849,2.991916,0,67.204791,6.944951,0,211.51527,21.818207,0,52.896401,12.747643,0
BU110_PoaPrat_4b.tiff,Full,190,272,155.811667,1.745697,39.64837,0.567096,0.42337,2.094719,132.643481,67.454223,289.024364,0.03,155.395561,0.416106,0,91.057421,0.854168,0,286.340916,2.683448,0,66.076855,1.377368,0
BU110_PoaPrat_4c.tiff,Full,214,442,181.473569,2.435616,33.779981,0.40702,0.305296,1.947502,173.529773,46.376266,244.208827,0.035,181.473569,0,0,77.614066,0,0,244.208827,0,0,46.376266,0,0
BU110_PoaPrat_4d.tiff,Full,505,866,521.104736,1.661854,117.199291,0.606634,0.378674,4.015548,437.63374,340.747381,1041.486752,0.123,492.189935,28.914801,0,256.124802,74.890515,0,805.68182,235.804931,0,181.835761,158.91162,0
BU110_PoaPrat_4e.tiff,Full,499,941,579.605425,1.623518,151.083232,0.879222,0.49373,5.047877,387.734793,837.219959,1701.481155,0.152,490.935223,88.483318,0.186885,285.923022,254.431049,0.939457,898.906762,799.623,2.951393,224.195601,609.315215,3.709143
BU110_PoaPrat_4f.tiff,Full,640,1006,536.972351,1.873467,133.687779,0.554957,0.42337,2.875178,470.227141,243.370899,975.859649,0.19,526.125266,10.847085,0,284.42418,25.9676,0,894.280029,81.57962,0,193.999724,49.371174,0
BU110_PoaPrat_4g.tiff,Full,250,280,185.14236,1.51235,46.904093,0.565777,0.368958,2.705596,179.920809,92.194307,344.364877,0.076,180.71825,4.42411,0,99.479544,10.039323,0,312.825413,31.539464,0,74.151131,18.043177,0
BU110_PoaPrat_4h.tiff,Full,463,655,352.876005,1.856176,84.320898,0.546061,0.378674,3.413318,311.700707,171.877241,638.661465,0.085,341.357029,11.518976,0,172.610046,30.393372,0,543.177871,95.483594,0,107.395274,64.481968,0
BU110_PoaPrat_4i.tiff,Full,690,1046,614.118932,1.703253,125.838764,0.488538,0.305296,3.029389,594.049341,248.988473,988.422695,0.181,598.852722,15.26621,0,277.856641,36.353532,0,874.214706,114.207989,0,180.301034,68.687439,0
BU110_PoaPrat_4j.tiff,Full,449,657,357.446978,1.838035,70.791698,0.511221,0.34912,2.09643,305.467537,133.440252,595.843833,0.079,356.604493,0.842485,0,187.646444,1.723712,0,590.42863,5.415202,0,130.66998,2.770272,0
BU110_PoaPrat_4k.tiff,Full,480,635,387.933233,1.63688,91.022763,0.560816,0.359241,2.46865,358.659279,179.369418,707.301648,0.109,380.14821,7.785023,0,207.8848,17.098398,0,653.585446,53.716202,0,149.762527,29.606891,0
BU110_PoaPrat_4l.tiff,Full,1848,3231,1788.047374,1.806999,398.229517,0.521648,0.34912,3.258574,1653.214242,787.087673,3046.676927,0.665,1740.621672,47.425702,0,854.419994,114.435285,0,2687.167875,359.509052,0,566.984559,220.103114,0
BU110_PoaPrat_4m.tiff,Full,1048,1644,967.324179,1.699534,202.989975,0.552667,0.338696,2.939298,865.195455,474.06354,1751.740317,0.361,945.471663,21.852516,0,507.076029,49.947106,0,1594.826856,156.913461,0,383.655502,90.408038,0
BU110_PoaPrat_4n.tiff,Full,1080,1619,955.837554,1.693802,193.805605,0.419377,0.254022,3.132938,1056.943405,264.602675,1295.403024,0.454,947.678762,8.158792,0,391.46731,20.395403,0,1231.328975,64.074049,0,223.827189,40.775486,0
BU110_PoaPrat_4o.tiff,Full,378,640,370.234817,1.728633,80.877656,0.547986,0.34912,3.480915,329.59288,184.900189,664.69544,0.084,360.057344,10.177473,0,185.046333,26.415521,0,581.708632,82.986807,0,129.714258,55.185931,0
BU110_PoaPrat_4p.tiff,Full,619,1169,650.883364,1.796021,149.91995,0.539066,0.359241,3.312042,583.622153,292.508066,1143.852219,0.16,638.329001,12.554363,0,333.025536,30.666298,0,1046.890866,96.961352,0,231.333513,61.174552,0
BU111_AmphBract_1.tiff,Full,146,136,127.774851,1.064372,52.946347,0.643945,0.677392,1.818028,147.598627,52.4164,266.977531,0.153,127.774851,0,0,84.907,0,0,266.977531,0,0,52.4164,0,0
BU111_AmphBract_2.tiff,Full,1671,2612,1402.971494,1.861763,348.194063,0.685561,0.455983,5.083262,1055.641777,1138.459072,3244.023231,0.578,1319.814129,82.808397,0.348969,805.191596,224.677578,1.757168,2531.818257,706.684667,5.520306,625.184328,506.325314,6.94943
BU111_AmphBract_3.tiff,Full,319,366,222.55173,1.644561,65.418018,0.52112,0.508044,1.378393,231.423201,71.57621,382.970356,0.162,222.55173,0,0,121.818245,0,0,382.970356,0,0,71.57621,0,0
BU111_AmphBract_4.tiff,Full,3083,5733,2441.788217,2.347869,519.827411,0.724069,0.305296,7.040683,1883.309283,3562.65386,6215.906716,0.886,2198.833312,201.621476,41.333429,1116.680098,616.141863,243.108612,3515.17938,1936.062369,764.664968,842.950155,1585.020338,1134.683367
BU111_AmphBract_5.tiff,Full,6350,13980,5501.902901,2.540939,1112.441486,0.516814,0.305296,6.061736,4722.371947,3337.072032,9722.477373,1.842,5282.928666,206.438655,12.53558,2419.248081,602.681876,67.545693,7615.725984,1894.550335,212.201054,1562.31028,1488.251706,286.510046
BU111_AmphBract_6.tiff,Full,4629,10076,4288.14877,2.349732,1010.5441,0.85239,0.378674,10.544889,2899.813315,8811.965487,12810.388816,1.308,3740.759045,434.26369,113.126035,1996.716484,1354.389731,722.934184,6282.742812,4255.493806,2272.152198,1515.370327,3554.964544,3741.630615
BU111_Amphicarpa_bracteata_1.tiff,Full,2833,4403,2479.259886,1.775933,619.677852,0.629676,0.378674,5.704037,2214.428049,1845.879015,5169.358723,1.419,2350.402753,125.005196,3.851937,1259.142172,363.986891,20.403939,3960.45839,1144.799467,64.100865,863.659999,897.219699,84.999317
BU111_PoaPrat_1.tiff,Full,2114,4333,1983.060665,2.185006,524.139978,0.892714,0.42337,8.806504,1232.44574,4004.97236,6150.918152,0.634,1721.027117,213.443168,48.590379,1019.966308,622.542163,312.622189,3210.350747,1956.779344,983.788061,853.253526,1533.917762,1617.801072
BU111_PoaPrat_2.tiff,Full,43109,160681,34787.205808,4.618968,6656.165465,0.55236,0.119747,60.660754,33930.331865,212745.845378,75248.74117,10.971,32364.253375,1732.915372,690.037061,8843.29276,5356.439706,9700.484666,27943.215653,16830.554152,30474.971364,5054.981699,13867.842071,193823.021609
BU111_PoaPrat_3.tiff,Full,10710,27735,7774.246555,3.567548,1324.431211,0.593901,0.169348,8.354883,6796.648962,12655.284824,17780.993325,1.804,6972.00847,611.146095,191.091989,2552.11022,1922.310443,1176.794946,8042.656633,6040.631271,3697.705422,1746.009029,5107.929859,5801.345936
BU111_PoaPrat_4.tiff,Full,5995,11294,4623.560551,2.442706,1033.019277,0.736417,0.305296,8.598478,3470.0994,7537.450979,12066.441241,1.473,4151.016164,373.349718,99.194668,2079.598464,1142.007714,615.460982,6544.599475,3588.314066,1933.527701,1539.642595,2941.79102,3056.017364
BU111_PoaPrat_5.tiff,Full,605,1670,846.79259,1.972148,188.150515,0.637122,0.378674,6.44858,653.238765,800.096888,1808.424812,0.157,793.848247,45.852486,7.091857,394.658143,140.166418,40.357792,1241.291279,440.345789,126.787743,257.52966,361.225603,181.341624
BU111_PoaPrat_6.tiff,Full,1552,13507,3630.234681,3.720696,629.563058,0.505955,0.189337,6.238929,2908.201973,3357.133562,6722.661501,0.773,3335.580314,273.854989,20.799378,1191.4397,827.469727,116.856689,3755.972568,2599.572816,367.116116,758.411231,2081.146125,517.576206
BU111_SchiScop_1.tiff,Full,687,878,459.361737,1.911348,113.773973,0.644892,0.378674,2.303382,376.401794,298.309981,985.283287,0.306,451.740044,7.621693,0,297.11131,16.208449,0,934.362943,50.920344,0,271.201845,27.108137,0
BU111_SchiScop_2 1.tiff,Full,749,981,497.968829,1.970003,113.248793,0.488663,0.42337,1.695596,436.903399,150.61429,801.012818,0.338,497.968829,0,0,254.766042,0,0,801.012818,0,0,150.61429,0,0
BU111_SchiScop_2.tiff,Full,2569,4671,2176.981578,2.145631,502.379978,0.659716,0.378674,7.052892,1624.365613,1960.71986,4857.318108,0.769,2028.979432,136.183802,11.818344,1110.971562,363.33885,70.276713,3494.330236,1142.207065,220.780807,818.799521,810.065327,331.855012
BU111_SchiScop_3.tiff,Full,4175,9477,4249.452166,2.23017,900.79053,0.672542,0.338696,6.765978,3182.876678,4813.637778,9836.146204,1.035,3863.171094,356.971441,29.309632,1877.093188,1083.683727,166.587805,5906.76444,3405.152222,524.229541,1299.99132,2762.042799,751.603658
BU111_SchiScop_4.tiff,Full,15255,52544,12428.608595,4.227666,1566.610695,0.306379,0.169348,4.659379,12299.040484,3582.71188,13599.993583,3.535,12093.360682,335.247912,0,3469.105803,843.80354,0,10947.9948,2651.998783,0,1869.6828,1713.02908,0
BU111_SchiScop_5.tiff,Full,1840,2856,1217.758618,2.345292,198.582409,0.395144,0.239494,2.409864,1222.984403,319.603331,1583.632724,0.533,1214.244131,3.514487,0,495.655319,7.536374,0,1559.956505,23.676219,0,306.867065,12.736266,0
BU111_SchiScop_6.tiff,Full,2568,4959,1920.431133,2.582233,402.76076,0.593634,0.267763,5.78764,1550.485442,1747.120671,4009.380991,0.608,1776.423835,136.818732,7.188566,834.156954,401.112314,38.90543,2625.607488,1260.459844,123.313659,597.293301,981.147358,168.680012
BU209_AmphBract_1.tiff,Full,1188,1779,1064.24885,1.671602,290.401008,0.646135,0.508044,4.182587,867.027893,657.931214,2272.273383,0.594,1020.807597,43.441253,0,613.212957,109.759311,0,1927.454339,344.819044,0,432.13684,225.794374,0
BU209_AmphBract_2.tiff,Full,509,613,443.246686,1.382977,146.069828,0.700724,0.723455,2.061947,337.655996,233.7632,1008.701305,0.623,442.650959,0.595727,0,319.454806,1.212552,0,1004.89196,3.809344,0,231.824703,1.938497,0
BU209_AmphBract_3.tiff,Full,5062,10305,4107.085504,2.509079,850.151029,0.589413,0.34912,5.614723,3103.244796,2911.50799,8263.15132,1.557,3906.120749,193.302488,7.662267,2044.82984,541.710149,40.02173,6433.317497,1704.101849,125.731974,1474.392588,1272.760705,164.354698
BU209_AmphBract_4.tiff,Full,9073,21686,6605.27123,3.283135,1093.888129,0.43593,0.189337,7.497834,6527.013152,3939.762242,10212.315397,2.023,6326.323125,257.85641,21.091696,2368.300034,748.006387,127.728337,7460.240525,2350.804468,401.270404,1494.426991,1828.132525,617.202726
BU209_AmphBract_5.tiff,Full,5394,13121,4821.012315,2.721628,1004.604015,0.642945,0.305296,7.916454,3697.111553,5552.575772,10947.944716,1.57,4463.310356,303.892609,53.80935,2232.989467,927.911353,319.378608,7027.252901,2916.343004,1004.348812,1632.317524,2407.288752,1512.969495
BU209_AmphBract_6.tiff,Full,3622,6938,2968.148899,2.337484,610.59565,0.506459,0.338696,4.922758,2623.58575,1383.346987,5045.87965,1.22,2892.563928,75.584971,0,1399.101912,204.590007,0,4403.141187,642.738463,0,918.170274,465.176713,0
BU301_AmphBract_1.tiff,Full,6789,12667,5503.258513,2.301727,1226.573943,0.586168,0.378674,7.108583,4457.961635,4192.587052,11038.993163,5.313,5297.129108,170.438832,35.690573,2780.651011,522.049417,206.218738,8750.446559,1640.691332,647.855271,1894.930666,1353.250179,944.406207
BU301_AmphBract_2.tiff,Full,1061,2437,1044.775268,2.332559,219.428275,0.938988,0.455983,6.860685,580.259117,2091.036206,3489.909957,0.325,871.857549,155.346012,17.571707,543.506748,465.773095,100.594197,1709.628478,1464.25549,316.025989,470.839328,1164.349559,455.847319
BU301_AmphBract_3.tiff,Full,6582,13289,4098.880421,3.242105,700.231079,0.499674,0.189337,6.082989,3604.217171,2924.467059,7352.037553,1.491,3853.264302,238.517514,7.098605,1608.168055,688.758168,38.898313,5064.442028,2164.660486,122.935039,1102.899117,1651.619942,169.948
BU301_AmphBract_4.tiff,Full,5694,12313,3876.37299,3.176423,673.491731,0.498698,0.189337,6.44858,3371.132414,2837.420674,6867.965882,1.269,3693.864159,161.29988,21.208951,1585.748243,477.059714,119.285184,4994.022811,1499.197614,374.745457,1109.726209,1198.368609,529.325856
BU301_AmphBract_5.tiff,Full,9467,19386,6165.923061,3.144055,1180.566061,0.556569,0.189337,9.57977,5284.008109,7100.783565,12523.512844,1.989,5771.600487,311.068196,83.254377,2486.944215,947.673212,545.358585,7830.401196,2979.817125,1713.294523,1760.211425,2443.638142,2896.933998
