File.Name,Success,site,species,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,total_root_length_mm,Branching.frequency.per.mm,Network.Area.mm2,average_diameter_mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,volume_mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
BU105_AndrGera_4.tiff,N,105,Andropogon gerardii,Full,2507,3406,1608.408699,2.117621,381.653201,0.827861,0.42337,4.254816,1065.721259,2253.458084,4587.196539,0.831,1358.829369,249.57933,0,741.75894,716.768005,0,2333.735377,2253.461162,0,575.213016,1678.245067,0
BU105_AndrGera_5.tiff,Y,105,Andropogon gerardii,Full,4938,7250,4836.586656,1.498991,1396.275061,1.048219,0.610593,4.748544,2818.690395,8976.665351,17173.34818,2.211,3808.226006,1028.36065,0,2529.295924,2934.180715,0,7951.743999,9221.604176,0,2143.031784,6833.633567,0
BU105_AndrGera_5.tiff,N,105,Andropogon gerardii,Full,16031,29627,10616.56757,2.790638,2338.916847,0.852472,0.239494,8.150285,7593.24115,22690.48461,33494.16136,4.095,8691.925536,1775.758805,148.883229,4054.375493,5738.156038,859.533861,12762.52048,18030.2155,2701.425378,3194.602619,15530.14219,3965.739801
BU105_AndrGera_5.tiff,N,105,Andropogon gerardii,Full,117922,358886,69031.7986,5.19885,7798.561904,0.291406,0.084674,11.430991,80457.44296,50303.5366,76875.70162,36.617,66330.72221,1925.197318,775.87907,13018.67421,6199.327689,5139.726558,41247.78827,19477.27456,16150.6388,5647.743525,16822.38011,27833.41297
BU105_AndrGera_6.tiff,N,105,Andropogon gerardii,Full,777,748,413.307057,1.809792,68.741168,0.279025,0.169348,1.976735,592.227928,68.487768,388.080899,0.517,413.307057,0,0,123.367969,0,0,388.080899,0,0,68.487768,0,0
BU105_AndrGera_6.tiff,N,105,Andropogon gerardii,Full,884,770,518.639167,1.484655,106.023541,0.392356,0.189337,2.201524,666.520091,152.838114,685.928552,0.653,515.460367,3.1788,0,211.577442,6.663971,0,664.993068,20.935483,0,141.857828,10.980285,0
BU105_AndrGera_6.tiff,N,105,Andropogon gerardii,Full,1078,1178,714.49352,1.64872,136.344148,0.431203,0.239494,2.396439,799.490838,249.360524,1036.550634,0.595,701.357957,13.135562,0,301.247794,28.269273,0,947.740093,88.810542,0,201.479805,47.880719,0
BU105_AndrGera_7.tiff,N,105,Andropogon gerardii,Full,985,789,592.406782,1.331855,140.136912,0.495574,0.189337,2.325069,730.922717,289.432003,975.717349,0.652,579.340636,13.066146,0,282.934001,27.407544,0,889.331557,86.385792,0,243.914377,45.517625,0
BU105_AndrGera_7.tiff,N,105,Andropogon gerardii,Full,1095,1087,781.668383,1.390615,182.280333,0.533141,0.239494,2.710891,912.253199,448.902693,1382.779564,0.964,733.481433,48.18695,0,333.968964,105.74072,0,1049.965669,332.813895,0,265.150467,183.752226,0
BU105_AndrGera_7.tiff,N,105,Andropogon gerardii,Full,1346,1892,1056.927026,1.790095,224.491866,0.538278,0.239494,3.146639,1086.899345,649.29275,1915.170421,0.729,982.533081,74.393945,0,434.613617,174.320267,0,1367.131691,548.03873,0,324.723012,324.569738,0
BU105_AndrGera_8.tiff,N,105,Andropogon gerardii,Full,776,460,462.504114,0.994586,114.485564,0.502226,0.169348,2.637157,621.903888,237.439003,751.84205,0.588,437.295759,25.208355,0,181.746323,57.371305,0,571.266166,180.575884,0,134.121136,103.317867,0
BU105_AndrGera_8.tiff,N,105,Andropogon gerardii,Full,946,700,628.16711,1.114353,147.959041,0.51706,0.189337,2.916033,822.301456,357.855389,1054.239669,0.92,591.210557,36.956553,0,246.522423,88.98456,0,774.686428,279.553241,0,188.307587,169.547802,0
BU105_AndrGera_8.tiff,N,105,Andropogon gerardii,Full,1216,1206,831.260964,1.450808,181.283747,0.512009,0.189337,3.134082,987.866887,470.561415,1401.188287,0.655,786.752864,44.5081,0,334.454876,110.984134,0,1051.76645,349.421837,0,249.580572,220.980843,0
BU105_AndrGera_9.tiff,N,105,Andropogon gerardii,Full,88,54,138.079711,0.391078,18.013839,0.148993,0.084674,0.871772,260.447321,5.256003,67.226742,0.556,138.079711,0,0,21.398936,0,0,67.226742,0,0,5.256003,0,0
BU105_AndrGera_9.tiff,N,105,Andropogon gerardii,Full,122,56,147.992374,0.378398,21.044824,0.165044,0.084674,0.98746,275.226246,7.356187,80.276867,0.821,147.992374,0,0,25.55292,0,0,80.276867,0,0,7.356187,0,0
BU105_AndrGera_9.tiff,N,105,Andropogon gerardii,Full,167,119,171.107736,0.695468,24.565141,0.190233,0.084674,1.060962,297.762172,11.360613,106.222299,0.525,171.107736,0,0,33.782706,0,0,106.222299,0,0,11.360613,0,0
BU105_AsteAzur_1.tiff,Y,105,Aster azureus,Full,6801,13779,4846.319082,2.843189,1312.746413,0.752947,0.254022,14.911523,4697.46346,14141.32353,13296.16987,3.624,4472.202239,189.870609,184.246233,2058.38623,623.391735,1545.676556,6481.840855,1958.442896,4855.886114,1336.280551,1718.750543,11086.29244
BU105_AsteAzur_1.tiff,N,105,Aster azureus,Full,66899,156916,37106.3778,4.228815,7315.887812,0.609247,0.119747,44.108572,42887.93757,277239.7907,91345.99834,19.749,34650.72062,1369.532157,1086.125024,9039.082186,4126.451671,15870.23904,28520.21682,12967.95513,49857.82639,5292.36671,10456.54816,261490.8759
BU105_AsteAzur_1.tiff,N,105,Aster azureus,Full,34075,90874,23572.60513,3.855068,12633.96919,2.093703,0.119747,137.675901,23209.73229,3215229.828,189260.7617,8.91,21144.99617,1149.441844,1278.167112,6680.32715,3488.238362,50048.51347,21064.49073,10963.00116,157233.2698,4379.102978,8935.300623,3201915.424
BU105_AsteAzur_2.tiff,N,105,Aster azureus,Full,4688,9064,3566.114136,2.541702,925.737456,0.765316,0.305296,10.673292,3397.449752,7580.985233,9785.205077,2.975,3171.208579,289.169199,105.736358,1514.223838,837.309872,760.672171,4764.99643,2630.486542,2389.722105,1046.943725,2042.389307,4491.6522
BU105_AsteAzur_2.tiff,N,105,Aster azureus,Full,55987,125071,24798.25324,5.043541,2998.235898,0.367777,0.084674,19.49342,31414.25571,39132.9492,35419.76051,13.435,23597.63018,737.350015,463.273053,4954.662419,2323.945244,3958.070348,15680.38374,7304.732044,12434.64473,2572.768748,6173.587233,30386.59321
BU105_AsteAzur_2.tiff,N,105,Aster azureus,Full,52452,126419,30328.95928,4.16826,9141.749016,0.963478,0.119747,91.359169,34740.22577,868540.692,114773.4092,11.886,28409.30022,815.094867,1104.564185,7528.927253,2394.058727,26575.38279,23758.57253,7525.055432,83489.78124,4374.237466,5926.638143,858239.8164
BU105_AsteAzur_3.tiff,Y,105,Aster azureus,Full,4833,9822,4206.305104,2.335066,1247.097173,0.862821,0.378674,11.972917,3883.415432,12001.62644,13156.52635,3.926,3708.874502,311.573837,185.856765,1826.138549,1022.272677,1335.234097,5750.20039,3211.564333,4194.761631,1212.696502,2825.203475,7963.726459
BU105_AsteAzur_3.tiff,N,105,Aster azureus,Full,93312,247075,50161.30446,4.92561,8338.218878,0.463244,0.084674,47.114675,55574.38873,263533.044,94437.8622,33.215,47676.21896,1550.295002,934.790504,11246.74114,4689.175176,14049.0457,35565.09988,14736.38355,44136.37877,5958.248522,11937.72123,245637.0742
BU105_AsteAzur_3.tiff,N,105,Aster azureus,Full,67994,254500,53963.42184,4.716158,20454.7159,1.378216,0.119747,138.479384,52417.90426,4515066.345,320703.999,24.088,49753.71846,1882.603895,2327.099483,13322.673,5737.689379,82944.04727,42097.40087,18029.47337,260577.1248,7410.242968,14701.55701,4492954.545
BU105_PaniPerl_1.tiff,Y,105,Panicum perlongum,Full,1873,2623,1618.029413,1.621108,436.976299,0.768248,0.378674,4.022684,1366.156392,1861.459127,4261.152242,0.614,1385.334501,232.694912,0,740.713293,614.751295,0,2328.87542,1932.276823,0,556.608897,1304.850229,0
BU105_PaniPerl_1.tiff,N,105,Panicum perlongum,Full,3401,6425,3035.006425,2.116964,710.429959,0.842288,0.378674,6.113557,2125.886289,5166.645081,9036.032191,1.095,2569.031058,444.37584,21.599526,1376.39602,1377.560999,119.726149,4329.870938,4330.030463,376.13079,1072.705379,3570.878033,523.061669
BU105_PaniPerl_1.tiff,N,105,Panicum perlongum,Full,14536,22342,6228.848768,3.586859,1165.2301,0.581775,0.119747,8.505418,6206.291957,9566.278752,14054.88072,1.923,5509.153894,607.412695,112.282178,1881.842687,1920.591648,664.643793,5931.79939,6035.041273,2088.040058,1343.501281,5089.578612,3133.198859
BU105_PaniPerl_2.tiff,Y,105,Panicum perlongum,Full,1007,1191,935.554642,1.273042,289.716303,0.87309,0.535525,3.067023,746.37773,1063.048355,2675.949564,0.497,791.442176,144.112465,0,514.515057,336.224748,0,1617.094635,1058.854929,0,438.775805,624.27255,0
BU105_PaniPerl_2.tiff,Y,105,Panicum perlongum,Full,1533,2751,1598.513646,1.720974,406.109004,0.935152,0.542178,4.004821,956.840052,2350.44456,4967.463268,0.685,1326.190106,272.323541,0,832.417378,746.836707,0,2618.058974,2349.404295,0,693.534623,1656.909937,0
BU105_PaniPerl_2.tiff,N,105,Panicum perlongum,Full,2379,5174,2202.837488,2.348789,538.162094,0.934367,0.42337,5.4039,1349.287136,4120.593707,7126.126347,0.967,1806.164263,394.392528,2.280697,1017.805965,1236.650807,11.774931,3201.662467,3887.471842,36.992037,846.304737,3226.516671,47.7723
BU105_PaniPerl_3.tiff,N,105,Panicum perlongum,Full,1869,3806,2020.531664,1.883663,583.953093,1.148059,0.49373,9.166719,1227.542125,6950.713905,8210.361551,0.615,1595.926865,327.802492,96.802307,951.036279,1011.803677,648.990233,2992.823607,3178.674998,2038.862947,797.609805,2627.016748,3526.087352
BU105_PaniPerl_3.tiff,N,105,Panicum perlongum,Full,8306,19165,5499.953868,3.484575,1135.042133,0.893738,0.169348,12.264,4600.883174,23733.16327,19860.5099,1.506,4545.989339,561.148801,392.815728,1622.588872,1791.381837,2900.719661,5116.158755,5629.84039,9114.510757,1167.521854,4816.376778,17749.26464
BU105_PaniPerl_3.tiff,N,105,Panicum perlongum,Full,20825,60358,12994.36535,4.644936,2577.111778,0.546697,0.119747,18.690528,13660.56881,41426.77019,28976.74855,3.455,11890.10907,603.85208,500.404199,2845.623613,1874.972409,4483.646793,8997.856108,5893.100618,14085.79183,1519.10253,4876.151166,35031.51649
BU105_PaniPerl_4.tiff,N,105,Panicum perlongum,Full,1655,1622,717.373218,2.261027,135.091245,0.35163,0.189337,1.982168,872.0577,144.007009,838.757215,0.325,717.373218,0,0,266.684965,0,0,838.757215,0,0,144.007009,0,0
BU105_PaniPerl_4.tiff,N,105,Panicum perlongum,Full,1828,2286,1135.544738,2.013131,234.10104,0.441396,0.267763,2.279917,1169.881236,342.514854,1652.940038,0.577,1132.717916,2.826823,0,519.210975,5.933162,0,1634.300462,18.639577,0,332.721623,9.793231,0
BU105_PaniPerl_4.tiff,N,105,Panicum perlongum,Full,2113,3022,1490.021253,2.028159,312.627038,0.515936,0.34912,2.97807,1299.058422,629.987007,2548.798093,0.725,1466.243027,23.778226,0,755.761997,53.98092,0,2378.10352,170.694573,0,531.489407,98.4976,0
BU105_PaniPerl_5.tiff,N,105,Panicum perlongum,Full,828,814,627.461496,1.297291,192.887885,0.638661,0.34912,2.121925,668.935859,399.282591,1329.711179,0.447,624.592336,2.86916,0,417.193143,5.864065,0,1311.288677,18.422503,0,389.867401,9.415191,0
BU105_PaniPerl_5.tiff,Y,105,Panicum perlongum,Full,1178,1611,1011.73183,1.592319,265.789264,0.680325,0.378674,2.701618,881.260478,748.907533,2300.706964,0.648,966.719337,45.012493,0,633.611961,97.99642,0,1992.571605,308.135359,0,580.381323,168.52621,0
BU105_PaniPerl_5.tiff,Y,105,Panicum perlongum,Full,1465,2142,1303.482694,1.64329,324.351269,0.756135,0.455983,3.217612,941.319377,1186.174644,3290.900724,0.688,1164.193033,139.289661,0,730.024974,316.543372,0,2295.820354,995.080369,0,615.217477,570.957167,0
BU106_AndrGera_1.tiff,N,106,Andropogon gerardii,Full,1898,2975,1654.542979,1.79808,478.117756,0.836678,0.478988,4.629276,1166.210394,2195.254427,4701.521292,0.744,1426.279404,228.263575,0,840.743713,654.976884,0,2643.42574,2058.095552,0,656.530443,1538.723984,0
BU106_AndrGera_1.tiff,N,106,Andropogon gerardii,Full,3454,7449,2971.033082,2.507209,763.34225,0.894637,0.34912,7.011601,1933.232706,6377.065506,9543.494042,1.363,2471.928048,434.137195,64.967838,1284.758412,1380.157955,370.151897,4043.206427,4337.421134,1162.86648,1008.216213,3700.839952,1668.009342
BU106_AndrGera_1.tiff,N,106,Andropogon gerardii,Full,30035,36869,9188.902258,4.01234,1418.040438,0.451432,0.084674,9.818169,10782.5122,12400.54016,16343.32923,3.26,8422.799496,578.267035,187.835727,2169.784083,1818.117173,1203.169846,6849.013356,5713.665003,3780.650867,1366.596309,4802.361994,6231.581854
BU106_AndrGera_2.tiff,Y,106,Andropogon gerardii,Full,624,856,498.164828,1.718307,107.713795,0.515027,0.359241,2.032176,437.768192,173.23032,832.067019,0.345,498.045081,0.119747,0,264.245076,0.241859,0,831.307195,0.759824,0,172.846641,0.383678,0
BU106_AndrGera_2.tiff,N,106,Andropogon gerardii,Full,901,1437,814.023588,1.765305,175.924406,0.665755,0.431754,2.83879,561.067497,535.82529,1792.03014,0.648,795.866943,18.156645,0,528.429696,40.954632,0,1663.098725,128.931414,0,462.197263,73.628027,0
BU106_AndrGera_2.tiff,N,106,Andropogon gerardii,Full,1567,3077,1262.996433,2.43627,247.04591,0.706121,0.34912,3.848711,842.877477,1199.219446,3082.059155,0.508,1126.574685,136.421747,0,651.93525,327.526869,0,2051.295164,1030.763991,0,565.249678,633.969767,0
BU106_AndrGera_3.tiff,N,106,Andropogon gerardii,Full,748,830,419.646657,1.977854,85.502104,0.415938,0.267763,1.919692,442.440218,103.095844,571.384435,0.218,419.646657,0,0,181.664461,0,0,571.384435,0,0,103.095844,0,0
BU106_AndrGera_3.tiff,N,106,Andropogon gerardii,Full,921,1240,632.223572,1.961331,135.734724,0.534906,0.338696,2.303382,539.305923,273.726027,1121.380965,0.43,627.640387,4.583185,0,346.706287,9.851995,0,1090.430009,30.950956,0,257.066295,16.659733,0
BU106_AndrGera_3.tiff,N,106,Andropogon gerardii,Full,1164,2000,897.203689,2.229148,183.355786,0.597615,0.34912,2.913573,633.89515,532.193759,1801.748191,0.376,866.514989,30.6887,0,503.553435,69.207326,0,1584.326965,217.421226,0,408.465815,123.727944,0
BU106_AndrGera_4.tiff,N,106,Andropogon gerardii,Full,731,735,339.732095,2.163469,58.947375,0.290298,0.189337,1.507578,443.844603,40.358646,325.255073,0.215,339.732095,0,0,103.276267,0,0,325.255073,0,0,40.358646,0,0
BU106_AndrGera_4.tiff,N,106,Andropogon gerardii,Full,816,900,464.399663,1.937986,97.954058,0.412629,0.305296,1.915954,502.23258,106.712833,629.346271,0.382,464.399663,0,0,199.965369,0,0,629.346271,0,0,106.712833,0,0
BU106_AndrGera_4.tiff,N,106,Andropogon gerardii,Full,1071,1397,669.998665,2.085079,132.746757,0.467891,0.34912,2.196634,584.974747,205.054054,1033.090618,0.399,668.331231,1.667433,0,324.935781,3.374051,0,1022.203597,10.887022,0,199.393138,5.660916,0
BU106_AndrGera_5.tiff,Y,106,Andropogon gerardii,Full,365,427,307.844072,1.387066,86.299732,0.539765,0.431754,1.714518,308.18866,107.80969,538.958496,0.128,307.844072,0,0,171.435902,0,0,538.958496,0,0,107.80969,0,0
BU106_AndrGera_5.tiff,N,106,Andropogon gerardii,Full,693,1097,583.548393,1.879878,124.446052,0.626571,0.478988,2.143775,379.441726,304.04448,1197.666517,0.296,581.461845,2.086548,0,376.615287,4.325509,0,1184.077531,13.588986,0,296.999488,7.044992,0
BU106_AndrGera_5.tiff,N,106,Andropogon gerardii,Full,940,1956,871.471604,2.244479,172.986626,0.686339,0.431754,3.006822,509.114796,653.801909,2001.542304,0.339,825.548028,45.923576,0,532.881245,103.207776,0,1676.640085,324.902218,0,469.034987,184.766923,0
BU106_AndrGera_6.tiff,N,106,Andropogon gerardii,Full,1592,1783,894.565462,1.993146,177.039292,0.423391,0.254022,2.517539,984.305144,279.410764,1244.661995,0.384,883.033721,11.531741,0,370.907099,24.992192,0,1166.146708,78.515286,0,236.740847,42.669916,0
BU106_AndrGera_6.tiff,N,106,Andropogon gerardii,Full,2127,3362,1483.345251,2.266499,301.813357,0.535406,0.267763,3.545203,1307.325281,867.449468,2678.749638,0.782,1402.393023,80.952228,0,645.812694,205.727991,0,2032.117552,646.632086,0,447.921301,419.528167,0
BU106_AndrGera_6.tiff,N,106,Andropogon gerardii,Full,2972,6006,2138.436535,2.808594,436.920734,0.553355,0.254022,4.862677,1776.599763,1651.712849,4108.606048,0.714,1991.596058,146.840477,0,874.482433,431.298299,0,2752.798198,1355.807851,0,601.570494,1050.142355,0
BU106_AndrGera_7.tiff,Y,106,Andropogon gerardii,Full,762,774,585.032556,1.323003,178.869355,0.571248,0.49373,2.455546,624.488149,248.862242,1089.702028,0.704,582.427691,2.604865,0,340.859873,5.76422,0,1071.593196,18.108832,0,238.806498,10.055744,0
BU106_AndrGera_7.tiff,Y,106,Andropogon gerardii,Full,1043,1185,847.06628,1.398946,233.988117,0.646257,0.508044,2.792959,734.530722,471.513483,1794.6534,1.061,837.093228,9.973052,0,548.560376,22.495798,0,1723.980766,70.672634,0,431.309285,40.204198,0
BU106_AndrGera_7.tiff,Y,106,Andropogon gerardii,Full,1501,2104,1214.994104,1.731696,285.649298,0.671849,0.455983,3.170473,873.911944,780.596851,2700.021308,0.878,1193.070925,21.923178,0,806.717058,51.943076,0,2536.837322,163.183985,0,682.23862,98.358231,0
BU106_UrtiDioi_1.tiff,Y,106,Urtica dioica,Full,936,992,749.29062,1.323919,209.756367,0.986544,0.598736,4.65784,519.685145,1167.02929,2432.912971,0.41,618.325538,130.965082,0,423.098392,350.209317,0,1329.934332,1102.978639,0,388.155843,778.873447,0
BU106_UrtiDioi_1.tiff,N,106,Urtica dioica,Full,1369,2057,1260.536638,1.631845,309.590675,0.954619,0.508044,5.242272,863.752952,2089.926103,3967.738918,0.75,1030.155712,229.174945,1.205981,593.734735,661.901587,6.182141,1867.355225,2080.961923,19.42177,481.077036,1583.954531,24.894536
BU106_UrtiDioi_1.tiff,N,106,Urtica dioica,Full,2429,4594,1916.644275,2.396898,427.189676,0.835462,0.305296,6.287009,1421.244178,3358.785862,5524.006546,0.758,1622.726887,270.143203,23.774185,778.253267,847.625021,130.467878,2450.909702,2663.219915,409.876928,580.25098,2214.183626,564.351256
BU106_UrtiDioi_2.tiff,Y,106,Urtica dioica,Full,768,841,364.464043,2.307498,51.40128,0.233906,0.169348,1.354784,518.230731,31.221809,278.729265,0.152,364.464043,0,0,88.566768,0,0,278.729265,0,0,31.221809,0,0
BU106_UrtiDioi_2.tiff,N,106,Urtica dioica,Full,1019,1244,591.110036,2.104515,93.641491,0.314754,0.189337,1.67646,733.973681,93.562152,604.267573,0.372,591.110036,0,0,192.035473,0,0,604.267573,0,0,93.562152,0,0
BU106_UrtiDioi_2.tiff,N,106,Urtica dioica,Full,1199,1894,806.698895,2.34784,134.186072,0.383062,0.239494,2.216131,843.12374,203.165623,1013.81607,0.297,804.894178,1.804717,0,318.433735,3.78114,0,1001.937267,11.878803,0,196.938834,6.226789,0
BU106_UrtiDioi_3.tiff,N,106,Urtica dioica,Full,1263,2121,903.070141,2.348655,164.942237,0.472974,0.254022,2.878916,844.129733,386.594606,1441.06328,0.56,880.328032,22.742109,0,405.343046,52.336275,0,1276.255195,164.808085,0,290.797199,95.797407,0
BU106_UrtiDioi_3.tiff,N,106,Urtica dioica,Full,1478,2071,1167.079552,1.774515,272.161324,0.756622,0.378674,4.254816,898.791877,1305.324595,3006.031944,0.751,1013.028628,154.050924,0,550.643599,405.290625,0,1731.783561,1274.248382,0,436.330254,868.994341,0
BU106_UrtiDioi_3.tiff,N,106,Urtica dioica,Full,2211,3993,1721.124682,2.319995,362.981543,0.740492,0.267763,4.619974,1362.688689,2274.119958,4531.428681,0.702,1469.508441,251.616241,0,713.414315,726.923574,0,2245.007488,2286.421193,0,551.270068,1722.849891,0
BU106_UrtiDioi_4.tiff,N,106,Urtica dioica,Full,1581,1607,1017.078062,1.580016,245.672915,0.706208,0.305296,3.862657,978.15476,1049.659341,2411.717792,0.502,885.565217,131.512845,0,421.055615,346.162504,0,1323.945688,1087.772104,0,315.356792,734.30255,0
BU106_UrtiDioi_4.tiff,N,106,Urtica dioica,Full,2753,4443,1924.99246,2.308061,404.65535,0.675794,0.267763,5.072673,1708.194442,2241.275715,4461.355824,0.901,1702.612962,222.217414,0.162084,738.004571,679.864325,0.815475,2322.147468,2136.646467,2.561889,512.356733,1725.696553,3.222429
BU106_UrtiDioi_4.tiff,N,106,Urtica dioica,Full,4040,9365,3100.595563,3.020387,641.351816,0.624332,0.189337,6.536921,2657.608543,3938.882996,6889.413677,0.994,2804.921546,256.453271,39.220746,1152.017002,825.577559,212.288765,3627.06928,2594.709703,667.634695,790.349542,2240.772072,907.761383
BU106_UrtiDioi_5.tiff,N,106,Urtica dioica,Full,3013,4603,2369.70429,1.942436,618.018069,0.728796,0.267763,5.866998,2220.464703,3284.859515,6008.717618,1.164,2053.436725,307.072869,9.194696,922.667037,939.573658,49.176833,2901.485712,2952.738329,154.493577,682.376945,2395.539449,206.943121
BU106_UrtiDioi_5.tiff,N,106,Urtica dioica,Full,4747,7821,3810.780702,2.052335,920.949898,0.893823,0.34912,9.187422,2861.793999,8780.11649,12145.10398,2.206,3197.701972,514.240206,98.838524,1592.799577,1650.594854,620.213848,5010.848165,5185.796545,1948.459268,1195.048674,4435.662344,3149.405471
BU106_UrtiDioi_5.tiff,N,106,Urtica dioica,Full,6958,22687,8093.230133,2.803207,1673.537617,0.730609,0.267763,10.958334,5654.165406,15984.64698,21544.62598,2.263,7166.586356,711.765782,214.877995,3154.681768,2281.16311,1414.458522,9931.775042,7167.148706,4445.702234,2167.193298,6158.629622,7658.824056
BU107_AmphBract_1.tiff,Y,107,Amphicarpa bracteata,Full,1833,3854,2208.126907,1.745371,681.179428,0.634013,0.455983,5.334462,2111.61419,1439.689762,4585.051857,1.284,2118.761348,87.857201,1.508358,1208.568826,241.593109,7.818038,3801.503631,758.987137,24.56109,851.558285,556.292855,31.838622
BU107_AmphBract_1.tiff,N,107,Amphicarpa bracteata,Full,4846,6807,3475.561742,1.958532,941.482089,0.730244,0.478988,5.81976,2643.946308,3427.666464,8608.238006,1.899,3177.316082,291.092682,7.152977,1908.708033,790.600001,37.783891,6002.547479,2485.206697,120.483831,1488.00705,1777.903928,161.755485
BU107_AmphBract_1.tiff,N,107,Amphicarpa bracteata,Full,6435,38112,10140.23491,3.758493,1767.281276,0.480979,0.189337,5.916283,7976.497604,7019.357671,17619.14762,2.76,9516.345262,611.598328,12.291315,3780.940815,1748.774166,67.130209,11913.63943,5494.612424,210.89577,2578.304357,4152.40296,288.650354
BU107_AmphBract_2.tiff,Y,107,Amphicarpa bracteata,Full,1213,2646,1285.122431,2.058948,294.9914,0.447992,0.305296,3.844051,1482.056322,481.381928,1902.533173,1.172,1251.813822,33.308609,0,518.649313,86.161448,0,1631.849002,270.684171,0,300.640334,180.741594,0
BU107_AmphBract_2.tiff,Y,107,Amphicarpa bracteata,Full,2708,4914,2144.958874,2.290953,469.232722,0.566805,0.34912,5.030805,1843.462463,1413.899706,4147.904454,1.566,2033.97741,110.812116,0.169348,1003.415384,314.108541,0.637638,3157.311502,987.922716,2.670236,669.926034,740.623168,3.350504
BU107_AmphBract_2.tiff,N,107,Amphicarpa bracteata,Full,5693,12095,4426.268671,2.73255,863.015241,0.518677,0.267763,6.113557,3609.098167,2744.226906,7900.556198,1.818,4233.488453,184.747921,8.032298,1940.331597,526.504037,43.524358,6109.073909,1654.746485,136.735803,1302.261238,1256.131176,185.834491
BU107_AmphBract_3.tiff,Y,107,Amphicarpa bracteata,Full,1633,2326,1791.276129,1.298516,528.925744,0.686171,0.34912,7.292787,2071.935716,2264.660716,4147.211784,1.102,1642.672792,120.978373,27.624964,783.66672,368.869386,166.636013,2463.798081,1159.113446,524.300258,510.796632,952.60496,801.259124
BU107_AmphBract_3.tiff,Y,107,Amphicarpa bracteata,Full,3277,5655,2981.616868,1.896622,737.57081,0.86363,0.378674,11.385741,2492.149178,7839.366965,9125.642507,1.486,2631.923903,240.49051,109.202454,1345.471501,749.580343,807.390621,4232.522969,2355.536062,2537.583476,938.045405,1961.636901,4939.684659
BU107_AmphBract_3.tiff,N,107,Amphicarpa bracteata,Full,6784,13870,5059.784811,2.741223,1065.535601,0.696022,0.267763,11.84135,4058.027171,9539.488526,12759.9965,1.687,4594.405562,339.021282,126.357967,2095.308503,1062.95698,899.006105,6596.025904,3339.659619,2824.310974,1424.048212,2801.312552,5314.127763
BU107_AmphBract_4.tiff,Y,107,Amphicarpa bracteata,Full,1110,2158,1302.48822,1.656829,338.536495,0.557481,0.34912,5.154693,1502.913221,887.733074,2384.531076,0.902,1232.11629,69.462308,0.909622,538.633631,215.083571,4.607056,1694.352615,675.704968,14.473493,309.233482,560.172001,18.327591
BU107_AmphBract_4.tiff,N,107,Amphicarpa bracteata,Full,4036,9601,2902.520336,3.307815,536.910983,0.42432,0.169348,5.903545,3065.049113,1563.958663,4351.190788,1.363,2797.064437,98.28113,7.174769,1044.34723,298.755345,38.700995,3290.050877,939.557148,121.582763,629.14509,770.403614,164.40996
BU107_AmphBract_4.tiff,N,107,Amphicarpa bracteata,Full,5747,13444,4848.647116,2.772732,997.583098,0.662797,0.267763,9.551663,3988.379513,6129.868609,11029.91865,1.479,4430.075101,356.253835,62.31818,2074.940972,1024.767752,407.659958,6529.516102,3219.701021,1280.701529,1504.735478,2465.475111,2159.65802
BU107_AmphBract_5.tiff,Y,107,Amphicarpa bracteata,Full,1890,1894,916.478153,2.066607,127.514678,0.236927,0.169348,1.436965,1285.038414,70.16979,695.428769,0.928,916.478153,0,0,220.805738,0,0,695.428769,0,0,70.16979,0,0
BU107_AmphBract_5.tiff,Y,107,Amphicarpa bracteata,Full,2042,2508,1261.196951,1.988587,198.376281,0.296035,0.189337,2.103259,1615.708893,171.451814,1201.777608,1.251,1260.865519,0.331432,0,381.435114,0.679457,0,1199.643031,2.134577,0,170.357677,1.094137,0
BU107_AmphBract_5.tiff,Y,107,Amphicarpa bracteata,Full,2151,3379,1555.589766,2.172167,258.687689,0.345047,0.189337,2.409864,1773.499751,293.369572,1735.73253,1.249,1552.082543,3.507224,0,544.081644,7.592994,0,1711.878435,23.854095,0,280.422418,12.947154,0
BU107_AmphBract_6.tiff,Y,107,Amphicarpa bracteata,Full,712,844,570.209265,1.480158,143.587324,0.436696,0.338696,3.150055,728.804385,170.226647,815.878095,0.395,562.714067,7.495198,0,240.912924,18.649064,0,757.290333,58.587762,0,133.182017,37.04463,0
BU107_AmphBract_6.tiff,N,107,Amphicarpa bracteata,Full,943,1055,681.325646,1.548452,184.257375,0.508846,0.378674,3.471634,767.577049,275.426714,1145.619847,0.464,668.885012,12.440633,0,332.27553,32.15809,0,1044.592228,101.027619,0,208.197458,67.229255,0
